lichess_id,ply,result,crisc_player
V2zvTup7,105,1-0,White
ZdlfRQ6k,51,0-1,White
TKmsq0BP,70,0-1,Black
DgHaRDOw,67,0-1,White
NgLDEvKt,120,0-1,Black
gdIeID8t,58,1-0,Black
kjUn1kGk,58,0-1,Black
XypeAMFH,91,1-0,White
dYXFLE1W,77,1-0,White
tppUkirW,47,0-1,White
PJD5XOeW,69,1-0,White
T7sLJo2h,46,0-1,Black
5ZmPInOh,48,0-1,Black
lLOHDyb9,100,0-1,Black
69e5SvhK,78,0-1,Black
J81IKoy8,71,1-0,White
J81IKoy8,73,1-0,White
iUuVwTIf,65,1-0,White
xGFn73W2,81,0-1,White
gr7hcei6,114,0-1,Black
ZbQlJGUl,108,1-0,Black
4g0dOGOD,77,1-0,White
faC1fURl,106,0-1,Black
ksd62vs5,77,1-0,White
FDbRsWZU,77,0-1,White
NZq7CR6W,95,0-1,White
FiLeyPZ6,53,1-0,White
3eauonxh,61,0-1,White
22Dltbl9,82,0-1,Black
1HChwlFV,66,1-0,Black
Yp4pN0VN,52,0-1,Black
Yp4pN0VN,56,0-1,Black
cO5D5gbj,76,1-0,Black
Dgsk6UUW,53,0-1,White
DRtjhjOJ,41,1-0,White
fwrqf27h,64,1-0,Black
ZdUzztec,54,1-0,Black
ZdUzztec,58,1-0,Black
ZdUzztec,63,1-0,White
AFQKEnIH,66,0-1,Black
cpGIyT7A,67,1-0,White
6YfUFzBO,62,0-1,Black
3l2aiJ89,96,0-1,Black
AwYy0Wbu,84,0-1,Black
PYZFqT6y,79,1-0,White
WkaSJVoH,44,0-1,Black
cEKfjCEe,42,1-0,Black
pahGVJjT,96,1-0,Black
Fq7Gpwej,83,1-0,White
4ZlaXVt4,112,1-0,Black
J3Ndn1WQ,50,1-0,Black
CrDgFiud,88,1-0,Black
u9L7mxn8,53,0-1,White
aWSTSJkz,76,0-1,Black
T6SJsDvM,61,1-0,White
ra9hKEjz,45,1-0,White
1WfigNhR,47,0-1,White
Xft00D7b,55,0-1,White
XZ1MhUqn,107,1-0,White
6SF3qWyp,69,1-0,White
5uRmkJvA,76,1-0,Black
hibBp0xg,107,0-1,White
YcwkfSY0,62,0-1,Black
0uGNBpcP,93,1-0,White
UgsNyKUT,90,0-1,Black
c86Zr2z9,83,0-1,White
yI8EnqRw,74,0-1,Black
hMA783PB,97,0-1,White
FmWdan84,80,1-0,Black
FmWdan84,113,1-0,White
IRXhiryF,41,1-0,White
ZbmQ7KWE,62,0-1,Black
DkWThqTj,62,0-1,Black
BHP8io5k,74,1-0,Black
uDFpwOgb,70,0-1,Black
LklGdYne,96,0-1,Black
OB1LlGu7,55,1-0,White
zKl9MUZJ,62,1-0,Black
PLJ7kn4E,54,0-1,Black
xxuLbFMI,95,0-1,White
KirPYPkD,57,1-0,White
wUll0tiH,82,0-1,Black
o80RMyDE,69,1-0,White
o80RMyDE,73,1-0,White
tTUzOtH4,85,1-0,White
R1im12Qj,77,0-1,White
NNgzUiVT,48,0-1,Black
HocVYE5r,58,1-0,Black
nrSd22tG,99,1-0,White
SdOrRltT,56,1-0,Black
wyEIE3XZ,36,0-1,Black
H8oMpuU0,68,0-1,Black
C9cbZuGi,39,0-1,White
OKku6OG9,91,1/2-1/2,White
4EFjxP6o,61,1-0,White
lqqsYq9r,34,0-1,Black
Mv18ArKm,69,0-1,White
gCIzGhng,71,1-0,White
gCIzGhng,75,1-0,White
WqSB7HDF,77,0-1,White
T8MATEN4,80,0-1,Black
zzYjkcgY,74,0-1,Black
ZmTl07fi,68,0-1,Black
qdqw3Q5e,71,1-0,White
zlwhRqGe,68,0-1,Black
9xQ2srJP,67,1-0,White
uHbmRDRv,88,0-1,Black
mrAtxxI2,79,0-1,White
qxB5XFnB,70,0-1,Black
ayjoikmR,121,0-1,White
b4P4yDK6,84,1-0,Black
BWiExmGR,75,0-1,White
BWiExmGR,110,0-1,Black
WPjCGZwz,67,1-0,White
3W7J7lZ0,79,1-0,White
Haxv19s4,94,1-0,Black
INolYMoD,43,1-0,White
INolYMoD,54,1-0,Black
AmfXrARr,58,1-0,Black
4JkVZViA,87,1-0,White
1f42mGq8,50,1-0,Black
biZf8mzq,136,0-1,Black
zYzQY7v7,67,1-0,White
JgoTS0zS,84,0-1,Black
dM8jPJ35,64,1-0,Black
ncDqUk80,84,1-0,Black
AveD0Ddz,75,1-0,White
TP775Ykc,70,1-0,Black
erkvtZs8,60,1-0,Black
BVCao8TG,51,1-0,White
JC9EWcqN,78,0-1,Black
GOpDdQNR,99,1-0,White
PKqCeCUm,117,1-0,White
xbHvG1vP,43,0-1,White
GeyxyFpE,54,0-1,Black
hYKMWfiW,59,1-0,White
KJtwGDp8,94,1-0,Black
4c4O9sjL,82,1/2-1/2,Black
xQW02Nwz,49,1-0,White
avKp25hP,63,0-1,White
7PGCDaQ1,92,0-1,Black
zZs7KXU2,143,1-0,White
zZs7KXU2,150,1-0,Black
91Cyzn6V,77,1-0,White
kM2exEsC,71,0-1,White
oXJG296k,48,1-0,Black
oXJG296k,68,1-0,Black
ciXKvePg,50,1-0,Black
PzxP9iN9,125,0-1,White
YwhghwQo,68,1-0,Black
3lzX1MsN,84,0-1,Black
TAQTLkiG,68,0-1,Black
xTTjQAkf,63,0-1,White
jczkwXhG,70,1-0,Black
uqExLmY2,51,0-1,White
HsbTRomu,89,0-1,White
KQcO0TAS,92,1-0,Black
BZQaqzbI,47,1-0,White
DEKgHXpf,72,0-1,Black
FJ5Z4fdR,87,1-0,White
2QWYftDD,66,0-1,Black
UZnNHkCK,53,1-0,White
ZvVLNeI1,97,0-1,White
RXsGu6k3,77,1-0,White
o5JwHCie,67,0-1,White
3kcn7tsw,71,0-1,White
pk5jJ21v,88,0-1,Black
RvSc99ro,63,1-0,White
DtfJBx0P,74,1-0,Black
QvlZUBIx,80,1-0,Black
kscM9ghO,104,1-0,Black
Uyz4Uq6v,58,0-1,Black
5IQ2Ld46,77,0-1,White
oLPZiohh,41,1-0,White
SgBjWuZr,65,0-1,White
EJsOMMKE,55,0-1,White
VzmlBRp5,35,1-0,White
XP8uAR3S,56,0-1,Black
6hOgZgDC,104,0-1,Black
UsfPfnnS,62,1-0,Black
cjB2WmqX,77,1-0,White
cjB2WmqX,83,1-0,White
JiwLGyvG,86,0-1,Black
e9O853Bz,82,0-1,Black
KaFYrce3,78,0-1,Black
zCEmCMYj,137,1-0,White
fHBbGLZg,56,0-1,Black
SNpmhTg7,53,1-0,White
zcQyYVZd,86,0-1,Black
O5YfDQxc,74,1-0,Black
GpJSlK36,55,1-0,White
nZyBGWaY,65,0-1,White
gfHZBjUO,78,0-1,Black
L3Aywlzk,51,0-1,White
uneBWbR8,57,0-1,White
gTzdnKJN,99,0-1,White
MBMD7gbo,87,1-0,White
0w9HxeO6,65,1-0,White
dLlg7jbq,79,0-1,White
VtIEd8eV,58,0-1,Black
X6WnijLF,70,1-0,Black
um72XCZ3,42,0-1,Black
ObWQrhW8,109,1-0,White
O5qMAywX,83,0-1,White
VrFYMZUJ,91,1-0,White
sQpFnWcV,69,0-1,White
K5nXY787,70,0-1,Black
gqNE6MhA,55,1-0,White
Mgrmq419,95,0-1,White
cITJp52l,62,0-1,Black
taPYNczz,58,0-1,Black
ByeW9ZLX,36,0-1,Black
W3baHtHl,66,0-1,Black
464J5yoV,63,1-0,White
fQ9QJMa1,79,1-0,White
S7kab3RP,63,1-0,White
34Q6R8Wv,66,0-1,Black
34Q6R8Wv,70,0-1,Black
T0IWYiJ3,96,1-0,Black
OCFwbdXZ,83,0-1,White
J8WxlLj5,69,1-0,White
dMcFGMU7,57,1-0,White
Bb5pmJd6,69,1-0,White
b4106RdP,62,1-0,Black
AGReQQt9,34,0-1,Black
F2DuQsIJ,53,0-1,White
EKOdb6wi,26,0-1,Black
ZXteHNfv,115,0-1,White
MdZFoNms,119,0-1,White
s2fI16ui,75,1-0,White
CirCMNd7,65,0-1,White
QvXVTxa0,63,1-0,White
7dqmuwdV,73,1-0,White
5a5E26AJ,102,1/2-1/2,Black
OXQzp444,72,0-1,Black
M7wwrUmI,87,0-1,White
dKjW3GP7,57,0-1,White
g3xTDedJ,90,1-0,Black
Bn8xyZCC,52,0-1,Black
3rLaWWyZ,86,1-0,Black
mfIjU4YE,131,1-0,White
qmpiM8Nk,78,0-1,Black
3jsU2Bz1,66,0-1,Black
YMwFCkZa,49,1-0,White
bRL6Xtnm,87,1-0,White
qJh0eWPj,79,1-0,White
2GXbxzVW,58,1-0,Black
EPV8TLQM,141,1-0,White
jAlXDPbH,81,1-0,White
fm7Brc6g,64,0-1,Black
YZM9VYD3,83,1-0,White
TUsmhsGm,52,0-1,Black
9PVvkdPr,52,0-1,Black
q8kGPLE9,77,1-0,White
kBCKWasV,89,0-1,White
sAaqAzsx,98,1-0,Black
CEnGqMdZ,65,1-0,White
pp6kGQGT,59,1-0,White
MqpdTlkV,46,0-1,Black
UrSVMj8r,57,1-0,White
5gu5IRGL,61,1-0,White
q1OAvTNT,75,1-0,White
94vGqm42,103,0-1,White
LpH0dlcc,66,0-1,Black
HBzNOX4S,55,0-1,White
MCzgMvFR,97,0-1,White
PsP6qO0K,40,0-1,Black
mk6V2e9a,54,1-0,Black
S9DtZNqb,122,0-1,Black
4H2oK6DH,85,1-0,White
Dg8vH3Il,64,0-1,Black
XLMMaSaQ,57,1-0,White
jeWxJIx8,65,1-0,White
kEmaAsoy,65,0-1,White
JTlZWzWo,78,0-1,Black
FaCSlitq,80,0-1,Black
BgizD1Om,73,0-1,White
sLXDWqI2,61,0-1,White
SQV8zwaf,72,0-1,Black
7AgnIMJr,62,0-1,Black
suPMEyrP,111,1-0,White
Mngl2Ufu,113,1-0,White
R9OfGXN1,47,1-0,White
oFjTOJ9j,45,1-0,White
YJdVaT0a,72,0-1,Black
gCkYtCnY,60,0-1,Black
2jiUMayS,103,1-0,White
pET7YNU5,77,1-0,White
bnsowaa8,121,1-0,White
YCRDlWju,43,0-1,White
D9c5Vkfx,56,0-1,Black
Nbd7FKgc,96,1-0,Black
OIi2TNDc,64,1-0,Black
OIi2TNDc,66,1-0,Black
Hjcc4DtW,69,1-0,White
lEsrfkt6,67,0-1,White
S25Vu6nt,81,1-0,White
Yt4J0gEF,60,0-1,Black
iLvPwPdL,67,0-1,White
KYnWIgcc,53,1-0,White
NFQ9qHbr,95,1-0,White
xMn7UgKG,43,1-0,White
ArvvYaNa,50,0-1,Black
TaECN2HX,79,1-0,White
H2hVOiPi,82,1-0,Black
t2wCvI3L,105,1-0,White
Ec2EgMQU,104,1-0,Black
waiJD7eI,52,0-1,Black
9Xctzip0,93,1-0,White
MtjqX4g3,92,1-0,Black
nsmVQBAG,52,0-1,Black
nsmVQBAG,62,0-1,Black
hzN8Q0xk,58,0-1,Black
hzN8Q0xk,60,0-1,Black
SuVQAgGD,41,1-0,White
D1MaSJBM,62,0-1,Black
T1wdzwV9,88,1-0,Black
ZUZUkGp0,89,0-1,White
VlULyJki,53,1-0,White
O1j8WTES,72,0-1,Black
I4ROpEQz,39,1-0,White
QNYogUTr,101,1-0,White
1idsYNxC,81,1-0,White
UawFEeXJ,83,1-0,White
JG7UblVL,76,1-0,Black
lwn33L3u,51,1-0,White
lwn33L3u,53,1-0,White
ir9OwGRA,80,0-1,Black
Sffe7srT,50,0-1,Black
RsElcAbf,17,0-1,White
dw8EAmC7,60,1-0,Black
m0JfVniR,58,0-1,Black
SyA76zlN,79,1-0,White
Rx7c9yeN,57,1-0,White
3l94W9cv,69,1-0,White
3l94W9cv,77,1-0,White
D1jGeuwd,37,1-0,White
w6FVWSmy,62,0-1,Black
TvX75pif,90,0-1,Black
oXBjLjT8,70,1-0,Black
VlWeBsI1,99,1-0,White
YmllDfoL,56,0-1,Black
GVxjxFS7,41,0-1,White
g5xpd5kR,65,1-0,White
zMRQM2j8,38,0-1,Black
0slBblzF,89,1-0,White
PVaTUX9f,69,0-1,White
ApvLLNXe,63,1-0,White
VdJMb8JR,57,1-0,White
1UYeXDNP,54,0-1,Black
W6D4Yool,83,1-0,White
Y99smJvM,80,1-0,Black
E62CN3Xn,80,0-1,Black
khEbl7Jh,132,0-1,Black
khEbl7Jh,139,0-1,White
lNFfELoo,42,1-0,Black
UFeB1Kq4,65,1-0,White
4YyNY1yf,81,1-0,White
1I59WSeR,82,0-1,Black
70bi4gUE,54,0-1,Black
IWbCgSQ8,52,1-0,Black
LVdOuT9s,81,1-0,White
WhCXH4jN,89,0-1,White
WhCXH4jN,105,0-1,White
5DbV2xHR,80,1-0,Black
xs01c0hu,69,1-0,White
kn7cLFvD,51,1-0,White
NLLaYjsz,102,0-1,Black
xWTpOo4d,61,0-1,White
o7xXBdSu,63,0-1,White
BP5gCMAm,107,1-0,White
pjcCP47R,81,1-0,White
pjcCP47R,85,1-0,White
8eRtYEug,93,0-1,White
rtuzJT33,67,1-0,White
ou2vaHJe,81,1-0,White
xdCbB8Wc,95,1-0,White
ObGhQtJQ,55,1-0,White
tUXzRLMK,76,0-1,Black
ZocTBjIk,65,0-1,White
ZocTBjIk,74,0-1,Black
vtKQcsle,85,1-0,White
ZRlM4FNt,61,0-1,White
ZRlM4FNt,68,0-1,Black
y5Tn6vgu,87,1-0,White
fwhxx4oi,103,0-1,White
y8oVMjam,93,0-1,White
PC5OutsN,81,1-0,White
GAby0AKZ,80,0-1,Black
DsEZ6We5,80,1-0,Black
ufVf16Jn,87,1-0,White
RlOjNBJg,62,0-1,Black
BqGVt1Qy,87,1-0,White
Rt7HKCgq,74,1-0,Black
4BPxiyPc,46,0-1,Black
eoqlzmjK,47,1-0,White
HpyZV51F,91,0-1,White
r0sR3NFI,50,1-0,Black
owvALQXB,45,0-1,White
QAnyYwvd,78,0-1,Black
HppuDkkB,58,0-1,Black
Xt85KGTt,35,1-0,White
xiCHDtDJ,73,0-1,White
r4BTw3Di,56,0-1,Black
Tew4jWFO,41,1-0,White
SIcWdGhn,94,1-0,Black
733f03sc,63,1-0,White
L1RdN8w4,100,0-1,Black
ZpYqJAC9,54,1-0,Black
Z5WVBnPb,69,0-1,White
xDa0ZWNi,63,0-1,White
7V5VQU4U,54,0-1,Black
FnTMUX3C,51,0-1,White
2rkjko7h,52,1-0,Black
DdZDirMi,71,1-0,White
DdZDirMi,74,1-0,Black
3HrxKmZv,57,0-1,White
PITKgPKP,66,0-1,Black
NAVB1JKs,87,1-0,White
fLorlJcv,139,1-0,White
IaaKCQhr,86,0-1,Black
w91kmC3t,83,1-0,White
3Uh8DywC,110,1/2-1/2,Black
09grrVQS,64,0-1,Black
sszMThhn,86,0-1,Black
6Jl6Kgci,91,0-1,White
lwehcja5,116,1/2-1/2,Black
82BKx8ys,100,1-0,Black
MDbQxpY3,105,0-1,White
UwHW6vho,41,0-1,White
GpTgiMj6,44,0-1,Black
umAXAnCn,80,0-1,Black
TH8P5ZQb,73,1-0,White
DzwWEpbL,76,0-1,Black
7lim4npx,65,0-1,White
b5PbsFYJ,47,1-0,White
DR615lVL,76,1-0,Black
n95IkQKT,101,1-0,White
2GcDzynQ,71,1-0,White
oDDm1heS,58,1-0,Black
20o9ofN6,69,1-0,White
4RQUlhbZ,99,1-0,White
A5mSt4bR,71,1-0,White
2K0xgnVd,50,0-1,Black
LpB45Jal,107,1-0,White
LpB45Jal,111,1-0,White
Hx5BPbQf,49,1-0,White
g7UYBSsP,94,0-1,Black
gY9QNr8h,63,0-1,White
kvemWQsM,72,0-1,Black
knp1WcZe,62,0-1,Black
lpPNux75,89,1-0,White
t8y3Phue,79,1-0,White
MZAUh2CC,88,1/2-1/2,Black
2NTH5lCv,45,1-0,White
J3E1OY4t,51,0-1,White
2MLbsuE1,81,0-1,White
yqZ3FXww,69,0-1,White
fE78q6yW,67,1/2-1/2,White
cAQzgJfO,113,1-0,White
2sMY9pjH,71,1-0,White
2sMY9pjH,87,1-0,White
XwZOu4Xa,63,1-0,White
EyTy6R4v,54,1-0,Black
GlMcIb4r,119,1/2-1/2,White
FhQX0ok0,86,0-1,Black
EQ2a2W6X,94,0-1,Black
jjcDLL20,74,0-1,Black
rRl8mfqy,81,0-1,White
rRl8mfqy,88,0-1,Black
rRl8mfqy,91,0-1,White
1hsw4boH,119,0-1,White
HF6i4qFl,80,1-0,Black
q97Oh714,145,1-0,White
v6AJSqSi,51,1-0,White
v6AJSqSi,57,1-0,White
H5fzItTB,46,1-0,Black
wtlfMRpU,65,1-0,White
w99cAwbW,69,1-0,White
Ub33sk1U,66,0-1,Black
Zx9OurIJ,134,0-1,Black
OeALK9kV,55,1-0,White
dP4cJtuh,63,1-0,White
xX1yKaOh,111,1/2-1/2,White
IeWI9kXB,57,0-1,White
Fa60uVGr,65,1-0,White
Tzyvuklk,75,1-0,White
9vUAMmLn,98,1-0,Black
aEynsbe7,98,1-0,Black
aEynsbe7,116,1-0,Black
VwW3LCqE,97,0-1,White
i1x1X49n,43,0-1,White
d6PIzXPo,58,0-1,Black
6AMpaVOx,35,1-0,White
3echXSQO,64,1-0,Black
Kw9ewNm6,75,0-1,White
O26fHnRV,68,0-1,Black
fysjDM5n,91,1-0,White
RG2Nl5xq,53,1-0,White
UHAoSttw,58,0-1,Black
UHAoSttw,67,0-1,White
vFGAgwKJ,72,0-1,Black
Ne5kjsun,81,1-0,White
G4ZxpARL,78,1-0,Black
rPs8ZHTK,57,1-0,White
yvBAiMP3,77,1-0,White
WmX51vKU,42,0-1,Black
8sKS014O,86,0-1,Black
EeYIPYOK,47,1-0,White
1W1qPwkp,87,1-0,White
GTVsWRUj,75,0-1,White
oBUakuF9,104,0-1,Black
9aQACTXY,65,1-0,White
25XCdiYs,36,0-1,Black
n0LLdV0o,65,1-0,White
JQ70ndTl,62,0-1,Black
1XvWP1lP,63,1-0,White
Da2RUV7e,60,1-0,Black
8DM7KWIe,99,1-0,White
CLocPztJ,58,1-0,Black
yzSX0gCl,52,0-1,Black
jXDmoVM5,80,1-0,Black
PI4ZiKMf,64,1-0,Black
IlDt2W2o,45,1-0,White
GyVUfWu4,78,0-1,Black
cL2yOdUC,81,1-0,White
Opn7icIv,107,1-0,White
K7Y4C1fu,83,1-0,White
42UB75kd,100,0-1,Black
SGGBT78g,78,1/2-1/2,Black
57SmaCkA,46,0-1,Black
VMHKCp8U,62,0-1,Black
AAlTS6LW,64,0-1,Black
eUOgQBvg,120,1-0,Black
2jkQ1ldY,70,1-0,Black
VLHkpDkw,87,1-0,White
NeBK1YZg,56,0-1,Black
ZCGKTNnr,119,1-0,White
yrEuLnzx,86,1-0,Black
Ogt9PRXr,64,0-1,Black
xrDo9fP7,110,1-0,Black
cfltQQCg,86,0-1,Black
NNzXy4jW,85,0-1,White
NeTLJEsd,80,1-0,Black
1GajsHk9,64,1-0,Black
HGBZLE4Z,47,0-1,White
Pda1PLCs,57,0-1,White
Dz5AFDIu,57,1-0,White
SP03FP0H,59,1-0,White
By2gwboe,86,1-0,Black
okcYIQvd,58,1-0,Black
H5uCYWfo,49,0-1,White
aqsN3Epz,67,1-0,White
rtKubZoI,56,1-0,Black
Uvz7TLiG,73,1-0,White
hi25GsM2,92,0-1,Black
NZhX47u1,98,0-1,Black
x8zoHcQ8,59,1-0,White
b7Q3sCjT,82,0-1,Black
eH359mVk,68,0-1,Black
VVH4Ap4p,118,0-1,Black
LneaKqI9,43,1-0,White
fxcXc3ZO,48,0-1,Black
g5HgqDaw,94,1-0,Black
c71HdURI,67,1-0,White
zynJQZxQ,46,0-1,Black
G4OSVnJU,81,1-0,White
7lEPVzSa,102,0-1,Black
IDFJfaco,70,0-1,Black
gvDAhFRQ,54,0-1,Black
01M0bpaE,73,0-1,White
01M0bpaE,80,0-1,Black
SPG92C9s,39,0-1,White
5UtUyerZ,69,0-1,White
GwqKXBB2,88,1-0,Black
KKZbG8gX,61,1-0,White
EANJptI7,95,1-0,White
C7yWqLnr,86,0-1,Black
bjFUJl80,57,1-0,White
GzDFgvFO,59,1-0,White
KRZ1qBcm,90,0-1,Black
7qosLDab,69,1-0,White
n9Y3IT2y,105,1-0,White
uczwlzfo,87,1-0,White
CJiMQoRN,38,1-0,Black
Ltlkaq2N,40,0-1,Black
MRf01t7A,69,0-1,White
fKCv2Whu,75,1-0,White
gZpdDUqb,44,0-1,Black
gZpdDUqb,62,0-1,Black
haqJA9xq,91,1-0,White
ckQ1AOxP,56,0-1,Black
CvsAe3iJ,61,0-1,White
a8ZuPIl1,71,1-0,White
ZbLOa5kH,117,1-0,White
rvpgrIX6,80,0-1,Black
6pbEPGl1,64,1/2-1/2,Black
NYWPqUxA,104,1/2-1/2,Black
lGgE6ylQ,73,1-0,White
4eXQ4MY4,99,0-1,White
YgG8gZnj,65,0-1,White
OGlTKPHh,103,0-1,White
Ku0SHOB0,63,0-1,White
Ku0SHOB0,65,0-1,White
N9N3KNYX,48,1-0,Black
S6aY8X7y,75,1-0,White
rJwGnItj,82,0-1,Black
jmW7WWri,45,0-1,White
5OLsbuWR,49,1-0,White
RFXli4Yw,62,1-0,Black
T1K9jqRO,68,0-1,Black
QijlXu7X,85,0-1,White
YEfe7xPJ,81,1-0,White
VhlAFLyi,93,1-0,White
b7PwozWw,66,1/2-1/2,Black
ILEyhM8b,61,0-1,White
bSvodxkL,98,0-1,Black
rpEKWT34,75,1-0,White
O8MSPuar,71,1-0,White
2mZasscJ,68,1-0,Black
0VLxExIz,77,1-0,White
EPxMflB5,57,1-0,White
k5Z7oZGj,111,0-1,White
0irKFgFb,74,0-1,Black
0p2QykeP,88,0-1,Black
vWcg0XOC,94,0-1,Black
UIjkmasB,60,1-0,Black
ugRaCGZH,61,1-0,White
JEOZAg08,78,0-1,Black
jRxUufi7,62,0-1,Black
O8GJ4hSM,46,1-0,Black
u6Lj5Q0c,67,0-1,White
MkTBnDuR,60,0-1,Black
jDESl0mZ,71,1-0,White
X98HrxI5,54,1-0,Black
nBOdXvqW,55,0-1,White
ZKkGX1eL,41,0-1,White
sS6ihWh7,59,0-1,White
e8cmglmT,68,0-1,Black
1jKhisaC,74,0-1,Black
srEtN2LE,78,1-0,Black
o6MJ0kGN,131,1/2-1/2,White
d7SgHzzX,101,1/2-1/2,White
UEPSEvph,61,1-0,White
GjGdB7VR,114,0-1,Black
UKaNPKbk,47,1-0,White
lSOyfrZs,44,0-1,Black
RW8IXale,86,0-1,Black
uecPcj2O,59,0-1,White
cIgtxrg6,34,0-1,Black
VEITeX46,94,1-0,Black
wpB7k0nm,47,0-1,White
bO5MJERH,63,1-0,White
GFGDIPK5,55,0-1,White
8pFHlvgM,82,1-0,Black
8pFHlvgM,101,1-0,White
1PHchWKC,38,0-1,Black
BAf31TDT,36,1-0,Black
YpABMKnt,81,1/2-1/2,White
c3tlZC0S,72,1-0,Black
Y6zPcg8W,105,1/2-1/2,White
G2L8J87m,38,0-1,Black
4SXhLtqq,61,1-0,White
5POx1ilr,59,1-0,White
OSawuAn9,110,0-1,Black
3aeQODKd,86,0-1,Black
EgdnEroe,46,0-1,Black
J6XKXhZp,95,0-1,White
WHOb5YhJ,57,0-1,White
302gG6kG,117,1/2-1/2,White
fasxsrMt,70,1-0,Black
VAD2v4Hm,64,0-1,Black
LikRXGqQ,48,1-0,Black
Dmh3y3c3,80,1-0,Black
9CBKySwr,64,1-0,Black
2EqGmgjH,116,0-1,Black
1zsQLxJ6,37,1-0,White
Rjc6kp76,65,0-1,White
HIGHWvTf,51,1-0,White
as7bIEzT,58,0-1,Black
as7bIEzT,79,0-1,White
NjY8VGE0,56,1-0,Black
NjY8VGE0,58,1-0,Black
6Np9ausp,76,1-0,Black
ugelMomU,126,1-0,Black
iQ762ANI,44,0-1,Black
2lsba5cl,59,1-0,White
3HUDODeF,107,1-0,White
ijK42a5E,80,1-0,Black
5Ipe9Jxi,81,1-0,White
muKJn4SB,92,0-1,Black
lOfkh9UM,50,0-1,Black
lOfkh9UM,52,0-1,Black
bM5zylsT,64,0-1,Black
LWbCr5No,49,1-0,White
3QolD5ne,91,1-0,White
RExeASoc,77,1-0,White
zhDOcwsm,48,1-0,Black
JCfEu23A,46,1-0,Black
9Th4KTmV,73,0-1,White
Kg4DzwTE,55,0-1,White
HIw7stl6,81,1-0,White
M39fery0,128,1-0,Black
tU9jkf5Z,85,1-0,White
8zUocvNx,69,0-1,White
QtJ4MuWx,64,1-0,Black
XX5VcKTh,52,0-1,Black
tGi6RDBO,82,1-0,Black
kMJVGvai,91,0-1,White
pr177N3X,95,0-1,White
9EfYOaCc,88,1-0,Black
bJjVNnGY,84,0-1,Black
k5ffq6qo,48,0-1,Black
Pb0iA9ou,74,0-1,Black
ohaRjkHB,73,0-1,White
WLZeeWKj,86,1-0,Black
DdZB0BAt,52,1-0,Black
MfnpMT8G,45,1-0,White
MfnpMT8G,57,1-0,White
F4zY7EG6,39,1-0,White
1TUNDnmI,77,0-1,White
0Dy8jTHD,52,0-1,Black
fGvtQUj6,40,0-1,Black
AWkDDmDo,42,0-1,Black
AWkDDmDo,50,0-1,Black
rakcnA5B,85,0-1,White
j3xMrpO9,87,0-1,White
R6ndnNLC,89,1-0,White
nEGKUqCb,57,0-1,White
sBKIKZWW,51,1-0,White
YfLxpLT8,57,1-0,White
H22Bqsqq,51,0-1,White
lHKW4FaC,78,0-1,Black
XMhmxriq,45,1-0,White
YPvHEKjp,54,1-0,Black
Lw2boqOr,62,1-0,Black
fH0RZ85i,49,1-0,White
BzUQli4O,67,1-0,White
5gOOWDaV,96,0-1,Black
5gOOWDaV,111,0-1,White
Lw9leGzK,60,1-0,Black
qRZg269c,60,1-0,Black
vkNTAOQY,64,1-0,Black
IRHPBWrc,77,0-1,White
Hk89HGYl,83,1-0,White
0UiUu0qo,114,0-1,Black
TPPg9meZ,55,0-1,White
DJfmkwdx,66,0-1,Black
A1vFJkAc,59,0-1,White
L2FDna55,63,1-0,White
OrWRjT1L,47,1-0,White
F1wVgDXe,84,1-0,Black
B46cO5E7,80,1-0,Black
gUJgaiNs,134,1/2-1/2,Black
JopdGm2y,59,1-0,White
aNbOAmfg,59,0-1,White
XWKGkzYY,41,1-0,White
65x7TbIL,86,0-1,Black
U1b4186M,40,0-1,Black
h8CPaOru,35,1-0,White
VEouHwe3,63,1-0,White
qNebwbI3,96,0-1,Black
rZPmKF98,72,1-0,Black
8U6IgelO,49,0-1,White
W5ZJN3iM,92,1-0,Black
sWBA3h2d,57,0-1,White
JTpll70l,55,1-0,White
Bwbh7dhO,59,0-1,White
B4kACTEa,74,0-1,Black
pyrXdYgs,87,1-0,White
OjAs7VdR,78,1-0,Black
MtHuqQbC,127,1/2-1/2,White
fa77CCha,62,0-1,Black
AH2uoAqk,66,0-1,Black
BXk5qRR6,68,0-1,Black
XcF7NV3M,70,0-1,Black
pbinOJUP,73,1-0,White
60YHLZvP,94,0-1,Black
60OEmysv,66,1-0,Black
QrbALlwC,57,0-1,White
AmBnmOAj,72,0-1,Black
DIu4PXF6,127,1-0,White
DIu4PXF6,129,1-0,White
xk1pPNPH,69,1-0,White
x04tiOAT,52,0-1,Black
kJggfsoG,77,0-1,White
IH35ytb7,59,0-1,White
schPOtnh,51,1-0,White
Mvr8t1E8,49,1-0,White
2dcRGw8O,62,1-0,Black
oNllgJkF,57,0-1,White
10wPOD7i,92,1-0,Black
aGXGIhUB,51,1-0,White
Qen9La3v,69,1-0,White
Fg30PDkY,51,1-0,White
ricPjV5W,89,0-1,White
Ei3iFvYM,94,0-1,Black
HHzeA2YR,100,1-0,Black
KuZHOt2r,41,1-0,White
W1K276Zc,120,0-1,Black
V7jwJcVt,44,0-1,Black
xyDr0q3Y,41,0-1,White
aFmxLKk8,76,0-1,Black
8Bl1Jelu,79,0-1,White
uJ6mdvM4,80,0-1,Black
kFuszOMn,66,1-0,Black
I2xv7lIw,51,0-1,White
65yz0Qzt,61,0-1,White
