lichess_id,ply,result,player,time_scramble_bracket,player_elo
TCGZxwmM,64,0-1,Black,<=5s vs 10-15s,1528
6Ho0IZHG,92,0-1,Black,<=5s vs 5-10s,2318
jYIBwPTE,41,1-0,White,<=5s vs 15-20s,1185
5OR0v454,65,1-0,White,<=5s vs 5-10s,2112
gQms18Jx,85,1-0,White,<=5s vs 10-15s,1337
2VGsmPsQ,59,1-0,White,<=5s vs 15-20s,1877
zkVJNvmd,77,1-0,White,<=5s vs 5-10s,1291
DEsqNMkF,81,1-0,White,<=5s vs 15-20s,1177
3p5hYzu7,56,0-1,Black,<=5s vs 5-10s,1877
c4CBynsk,63,1-0,White,<=5s vs 5-10s,2326
zpxUOvOm,112,1/2-1/2,Black,<=5s vs 5-10s,2047
AMbTkL6E,61,1-0,White,<=5s vs 15-20s,1014
RQ4MdJe3,58,1-0,Black,<=5s vs 15-20s,1442
V4jv7uEv,66,0-1,Black,<=5s vs 10-15s,1956
KYhCpKEm,56,0-1,Black,<=5s vs 15-20s,1686
ty6Paw3F,66,0-1,Black,<=5s vs 5-10s,1761
0TjMysWI,59,1-0,White,<=5s vs 15-20s,1542
9eWCQyXi,84,0-1,Black,<=5s vs 15-20s,2057
2oD5xC52,72,1-0,Black,<=5s vs 5-10s,2398
RpIW03Fm,99,0-1,White,<=5s vs 10-15s,2340
ZC1hiiHs,75,1-0,White,<=5s vs 10-15s,1699
2hrPBjU5,100,1-0,Black,<=5s vs 5-10s,1315
krMqvNTM,112,1/2-1/2,Black,<=5s vs 5-10s,2256
KNVwvJMs,80,0-1,Black,<=5s vs 10-15s,1353
ZA6tInpH,81,0-1,White,<=5s vs 5-10s,2237
aDqqsd18,84,1-0,Black,<=5s vs 10-15s,2255
S6cBEqGA,62,0-1,Black,<=5s vs 10-15s,1380
ILTHB9cn,48,0-1,Black,<=5s vs 10-15s,1160
GewYZKf6,130,0-1,Black,<=5s vs 5-10s,2424
c3AY5YpI,63,1-0,White,<=5s vs 5-10s,2242
NO3VJbr0,80,1-0,Black,<=5s vs 5-10s,1624
GHixEL1M,61,1-0,White,<=5s vs 15-20s,2054
5C1oM2sj,46,0-1,Black,<=5s vs 15-20s,1112
rerdVNEn,63,1-0,White,<=5s vs 15-20s,1877
No2mWsp6,96,0-1,Black,<=5s vs 5-10s,2439
K4Xtk4ux,99,1-0,White,<=5s vs <=5s,2289
LJOkQ0Ll,123,1-0,White,<=5s vs 15-20s,2607
HoibzFOI,76,0-1,Black,<=5s vs 15-20s,2309
CP27v7gO,71,0-1,White,<=5s vs <=5s,1996
AvmJbBIy,113,1-0,White,<=5s vs <=5s,2602
SUlAOt4U,50,0-1,Black,<=5s vs 10-15s,1081
IuPjSwS4,69,1-0,White,<=5s vs 10-15s,1294
XLO4nT3W,55,1-0,White,<=5s vs 10-15s,1359
Ju1g7xDZ,69,1-0,White,<=5s vs <=5s,1673
NsXpstpC,69,0-1,White,<=5s vs 5-10s,2445
gLHiVxQT,42,0-1,Black,<=5s vs 15-20s,808
w2rkvMPS,65,0-1,White,<=5s vs 5-10s,1200
lMQB5W0h,77,1-0,White,<=5s vs 5-10s,1870
tjYbGpqH,61,1/2-1/2,White,<=5s vs 15-20s,1810
5rvpI8df,89,1-0,White,<=5s vs 10-15s,1651
CwpDSYoJ,102,0-1,Black,<=5s vs 5-10s,1770
UYoED40o,87,1-0,White,<=5s vs 10-15s,1747
O060tdzf,83,1-0,White,<=5s vs 5-10s,2293
6Eid2JHi,83,1-0,White,<=5s vs 15-20s,1801
Xk4Mq29A,60,0-1,Black,<=5s vs <=5s,1638
POFdqaDs,48,0-1,Black,<=5s vs 15-20s,1846
aZuVh7Wm,59,1-0,White,<=5s vs 10-15s,1570
C4I2XGv0,90,0-1,Black,<=5s vs 10-15s,2828
ZJRqQ0TN,92,1/2-1/2,Black,<=5s vs 5-10s,2198
jCU4ke52,61,0-1,White,<=5s vs 10-15s,1239
o2kuPPxy,110,0-1,Black,<=5s vs 10-15s,2562
VPfUor6h,86,0-1,Black,<=5s vs 10-15s,1974
hbnMjva5,135,1-0,White,<=5s vs <=5s,2470
TsDhb4RH,68,0-1,Black,<=5s vs 15-20s,1389
Ht6ToRUa,84,0-1,Black,<=5s vs 5-10s,2013
Qxkiy6Xh,111,1/2-1/2,White,<=5s vs 10-15s,2498
7U5KUW79,46,0-1,Black,<=5s vs 5-10s,1939
4pG3lNNl,57,1-0,White,<=5s vs 15-20s,1398
46xGK5Cd,76,0-1,Black,<=5s vs 15-20s,2301
pbmLKTGL,104,0-1,Black,<=5s vs 5-10s,2504
WSKBdA1g,69,1-0,White,<=5s vs 15-20s,2229
1EWgTE1i,81,0-1,White,<=5s vs <=5s,1488
JSd2nLmX,54,0-1,Black,<=5s vs 15-20s,893
sh51ASng,71,1-0,White,<=5s vs 5-10s,1337
ChRG0mrX,69,1-0,White,<=5s vs 5-10s,1347
MUsbnmiC,60,0-1,Black,<=5s vs 5-10s,1092
dzxbxGBB,69,1-0,White,<=5s vs 5-10s,2341
9xh8V2oj,61,1-0,White,<=5s vs 10-15s,2016
P350oDsT,65,1-0,White,<=5s vs 15-20s,1935
wXv7tbom,45,1-0,White,<=5s vs 5-10s,1096
FZBnAc75,55,1-0,White,<=5s vs 5-10s,2276
cI7UNsMX,71,1-0,White,<=5s vs 15-20s,1477
Rto5cCPN,54,1-0,Black,<=5s vs 15-20s,2046
2rZoVkof,44,0-1,Black,<=5s vs 15-20s,1504
ELbie2MQ,60,0-1,Black,<=5s vs 10-15s,1947
RZNEdTq5,66,1-0,Black,<=5s vs <=5s,1210
eoSSWdly,69,1-0,White,<=5s vs 15-20s,975
QY3HqTgP,79,0-1,White,<=5s vs 5-10s,2667
RcwIrBu3,42,1-0,Black,<=5s vs 5-10s,1419
1sDExhAf,77,1-0,White,<=5s vs 10-15s,2248
9TMDpGBi,85,1-0,White,<=5s vs 5-10s,2532
bpQDCXmf,62,0-1,Black,<=5s vs 5-10s,1460
Bo0deSu8,68,1-0,Black,<=5s vs <=5s,2178
XWMHhvW5,68,0-1,Black,<=5s vs 15-20s,1939
d68e7o2L,107,1-0,White,<=5s vs 15-20s,2575
mANK8KFj,67,0-1,White,<=5s vs 10-15s,2477
CK1MkUcN,49,1-0,White,<=5s vs 15-20s,892
OvOlG4y0,78,0-1,Black,<=5s vs 5-10s,1701
0bwaOizM,47,1-0,White,<=5s vs 5-10s,1304
RQp5GaoE,66,0-1,Black,<=5s vs 15-20s,1528
DEgkTVyP,55,1-0,White,<=5s vs 15-20s,1735
GCBzCym7,94,0-1,Black,<=5s vs 10-15s,2344
i9Jgu43x,87,1-0,White,<=5s vs 5-10s,1780
PHNAm4SZ,64,0-1,Black,<=5s vs <=5s,1493
0mjszAn9,78,0-1,Black,<=5s vs 10-15s,870
95H3sme8,90,1-0,Black,<=5s vs <=5s,1662
Pwn6wH7P,53,1-0,White,<=5s vs 15-20s,2298
YUp8MrRN,61,0-1,White,<=5s vs 5-10s,1894
bb0atr6f,73,1-0,White,<=5s vs 15-20s,2212
KuZnh4Ky,46,1-0,Black,<=5s vs 5-10s,944
lRGlxvpt,108,0-1,Black,<=5s vs 15-20s,1712
EA0M4mYe,87,1-0,White,<=5s vs 15-20s,1975
fCLzXc7j,127,1-0,White,<=5s vs 15-20s,1720
kXGdmzPo,79,1-0,White,<=5s vs 15-20s,1549
3JUmn0Ff,142,1-0,Black,<=5s vs <=5s,2676
inODdLZl,76,0-1,Black,<=5s vs <=5s,1817
y65cTsxl,74,0-1,Black,<=5s vs 5-10s,1985
RvG7R892,78,0-1,Black,<=5s vs 10-15s,2003
vdi4gRAL,84,0-1,Black,<=5s vs 10-15s,2420
H6iyUgiv,63,1-0,White,<=5s vs 5-10s,2332
R0TX1KD4,80,1-0,Black,<=5s vs <=5s,2409
BijFfmn9,66,0-1,Black,<=5s vs 5-10s,1996
OMmxvtP4,52,0-1,Black,<=5s vs <=5s,1090
xLITQzxI,86,1-0,Black,<=5s vs 5-10s,1517
CD5pak2d,96,0-1,Black,<=5s vs 5-10s,2407
yzqnTruT,81,1-0,White,<=5s vs 15-20s,1824
PKRKjguD,66,0-1,Black,<=5s vs 5-10s,1312
EM6iFR6u,40,0-1,Black,<=5s vs 5-10s,906
6kH7A4kb,63,1-0,White,<=5s vs 10-15s,1006
2lJvQGN5,88,1-0,Black,<=5s vs 5-10s,1716
mM27mPGn,59,1-0,White,<=5s vs 5-10s,1471
3Is9nF7E,92,0-1,Black,<=5s vs 5-10s,2332
uDhj0249,49,1-0,White,<=5s vs 10-15s,2046
7SaKuT5X,63,1-0,White,<=5s vs 10-15s,2214
Oexvuv0M,62,0-1,Black,<=5s vs 15-20s,1587
nRlZXJrA,71,0-1,White,<=5s vs 10-15s,1987
rvtpSFhO,75,1-0,White,<=5s vs 5-10s,2150
l6PsRO6K,74,0-1,Black,<=5s vs <=5s,1440
5UtiiaTh,69,1-0,White,<=5s vs 10-15s,1800
blzm9Cyq,46,0-1,Black,<=5s vs 15-20s,998
1Ua49ok5,117,0-1,White,<=5s vs 10-15s,2080
wIqqPxof,60,1-0,Black,<=5s vs 15-20s,2259
qjaj0i1q,69,1-0,White,<=5s vs 5-10s,1100
to6yZLB9,65,0-1,White,<=5s vs 5-10s,1472
1HfxMvXk,116,1-0,Black,<=5s vs <=5s,1823
4dQfGA4g,55,1-0,White,<=5s vs 5-10s,2163
KmHuKJE9,63,1-0,White,<=5s vs 10-15s,1839
QuNaeU9d,43,1-0,White,<=5s vs 15-20s,1082
uR3rERhT,117,1/2-1/2,White,<=5s vs <=5s,1239
MQbSzvCh,96,0-1,Black,<=5s vs 10-15s,2459
Vk2ACkzE,44,0-1,Black,<=5s vs 10-15s,1759
BKw9WuVL,56,0-1,Black,<=5s vs 10-15s,1548
Pon70fT5,45,0-1,White,<=5s vs 5-10s,1192
3uIRNATj,81,1-0,White,<=5s vs 10-15s,1904
LdWoTvTS,75,1-0,White,<=5s vs 10-15s,2039
R2TPKJQc,55,0-1,White,<=5s vs <=5s,1400
BqaqFpQH,53,1-0,White,<=5s vs 10-15s,965
1hid35SP,62,0-1,Black,<=5s vs 15-20s,1857
q9YeiZeB,64,1-0,Black,<=5s vs <=5s,1067
wkvVnlCW,79,1-0,White,<=5s vs 10-15s,1733
vzw3hvCy,94,0-1,Black,<=5s vs 10-15s,2576
5UIhJiXm,72,0-1,Black,<=5s vs 10-15s,1753
kVL7vMLY,106,0-1,Black,<=5s vs 15-20s,2277
shcwo4ES,67,1-0,White,<=5s vs 15-20s,1853
zhZcIYnX,80,0-1,Black,<=5s vs 5-10s,2443
Vatq2bFr,77,1-0,White,<=5s vs <=5s,1900
QPaoepMg,63,1-0,White,<=5s vs 10-15s,2268
u6vV5Exw,51,1-0,White,<=5s vs 15-20s,1186
gWxkDHUK,55,1-0,White,<=5s vs 15-20s,2163
N4I2cJjR,43,1-0,White,<=5s vs 15-20s,1300
YEQH3uyq,107,1-0,White,<=5s vs <=5s,2078
EM2iU6tQ,110,1-0,Black,<=5s vs <=5s,2168
HnntUq5Q,50,0-1,Black,<=5s vs 10-15s,1504
HfYxdlEh,103,1-0,White,<=5s vs 10-15s,1546
hSJrTyT9,54,0-1,Black,<=5s vs 5-10s,1740
ATDZp1MG,85,0-1,White,<=5s vs 5-10s,2124
6aQYMjey,117,1-0,White,<=5s vs 15-20s,1947
5S2YOYdj,51,1-0,White,<=5s vs 15-20s,1594
kfCDr539,72,0-1,Black,<=5s vs 10-15s,2638
PXLz1IYI,49,1-0,White,<=5s vs 15-20s,998
Xvr6XM9n,84,0-1,Black,<=5s vs 10-15s,2241
C0zeoFhn,42,0-1,Black,<=5s vs 15-20s,1949
ohdkjrcf,57,1-0,White,<=5s vs 15-20s,1836
Gh1MSulv,112,1-0,Black,<=5s vs <=5s,2560
JjWB3748,88,0-1,Black,<=5s vs 5-10s,1896
JtYhtOOi,68,0-1,Black,<=5s vs 15-20s,1845
SdrD1hXZ,65,1-0,White,<=5s vs 15-20s,2100
LMBjWtyk,51,1-0,White,<=5s vs 15-20s,1530
HAc0vLm8,59,1-0,White,<=5s vs 10-15s,1567
qzc6hYS5,93,1-0,White,<=5s vs 5-10s,1452
ZVxeA5wy,82,0-1,Black,<=5s vs 5-10s,1929
DelmiIOE,105,1-0,White,<=5s vs 10-15s,1404
lzvE0cZP,56,0-1,Black,<=5s vs 15-20s,1746
cz5lUFZi,68,0-1,Black,<=5s vs 15-20s,2257
WgK0qSPR,55,1-0,White,<=5s vs 15-20s,1430
EtgLGEeD,73,1-0,White,<=5s vs 15-20s,2143
mARcwqSl,93,1-0,White,<=5s vs 5-10s,2242
D4RP7oMp,74,0-1,Black,<=5s vs <=5s,1991
pk18gAzM,77,1-0,White,<=5s vs 10-15s,1551
PQyOoptF,67,1-0,White,<=5s vs 5-10s,1355
UiQhUB5F,92,0-1,Black,<=5s vs 5-10s,1688
7AEfOIeT,94,1-0,Black,<=5s vs <=5s,2058
BO5PumNF,72,0-1,Black,<=5s vs 5-10s,1895
UkqccVg0,94,0-1,Black,<=5s vs 10-15s,2555
W1FRf1IL,73,1-0,White,<=5s vs 10-15s,2131
SwXk9Bsp,50,0-1,Black,<=5s vs 10-15s,1667
DePAv2CY,68,0-1,Black,<=5s vs 5-10s,2123
iW71NHdH,69,1-0,White,<=5s vs 15-20s,1954
2akgpGZB,90,0-1,Black,<=5s vs 15-20s,1370
73Q6jX8M,32,0-1,Black,<=5s vs 15-20s,986
7YgPtx2u,92,0-1,Black,<=5s vs <=5s,2164
TKzCnwoi,71,1-0,White,<=5s vs 5-10s,1807
vpqfaUJr,74,1/2-1/2,Black,<=5s vs 10-15s,1367
PzU4I2b1,67,1-0,White,<=5s vs 5-10s,1747
k6CICCuT,88,0-1,Black,<=5s vs 5-10s,2294
glMaSPSk,100,0-1,Black,<=5s vs 15-20s,2185
JD7g8CsZ,69,1-0,White,<=5s vs 10-15s,2208
NZ6ALRcm,101,0-1,White,<=5s vs 10-15s,2366
NvXmaUbD,107,1/2-1/2,White,<=5s vs 15-20s,2167
ErbTP3BF,58,0-1,Black,<=5s vs 15-20s,1743
7l5EpHbC,82,1-0,Black,<=5s vs 10-15s,1719
dlM8ohYr,62,0-1,Black,<=5s vs 5-10s,1516
9qlVL5Jn,79,1-0,White,<=5s vs <=5s,2514
Dg6fQwP7,65,1-0,White,<=5s vs <=5s,1332
mqTj3Sch,60,0-1,Black,<=5s vs 10-15s,1661
PXr4Hms7,86,0-1,Black,<=5s vs 5-10s,1488
hQ1WqDwT,66,0-1,Black,<=5s vs 10-15s,2151
coYNJEXF,49,1-0,White,<=5s vs 15-20s,1677
4qT8CMzd,75,0-1,White,<=5s vs <=5s,1205
zOew5s9m,89,0-1,White,<=5s vs <=5s,1717
VGbObJN2,98,1-0,Black,<=5s vs <=5s,1900
WttN0Xd7,64,1-0,Black,<=5s vs 10-15s,2039
r3I84G5G,71,1-0,White,<=5s vs <=5s,1453
mmBpU41Y,82,1/2-1/2,Black,<=5s vs <=5s,2159
IqBMpw6P,50,1-0,Black,<=5s vs <=5s,1659
QbYNgc2A,64,0-1,Black,<=5s vs 5-10s,1594
77skNvSD,69,1-0,White,<=5s vs 10-15s,2022
G77QJEgI,79,1-0,White,<=5s vs 5-10s,1825
zROP0XsX,55,1-0,White,<=5s vs 5-10s,1516
vH1bFuEA,74,0-1,Black,<=5s vs 10-15s,1931
0yNAcnbb,73,1-0,White,<=5s vs 5-10s,2183
VHg9iYgG,67,1-0,White,<=5s vs 10-15s,1425
FuIpb2s4,71,1-0,White,<=5s vs 5-10s,2741
EXOggWpk,103,1/2-1/2,White,<=5s vs 10-15s,2152
NeZ14trA,66,1-0,Black,<=5s vs <=5s,2008
2iCm7Xey,49,1-0,White,<=5s vs 15-20s,1249
4w2aKo6l,53,1-0,White,<=5s vs 10-15s,1898
2fR6cWBc,37,1-0,White,<=5s vs 5-10s,777
szksSZHC,117,1-0,White,<=5s vs 10-15s,1702
l1ZSJ3Lx,74,1-0,Black,<=5s vs <=5s,1454
HkapXnsM,113,1-0,White,<=5s vs 5-10s,2602
W5lZx0RH,75,1/2-1/2,White,<=5s vs 5-10s,2074
T6fvP9nN,97,1-0,White,<=5s vs 5-10s,2639
GDk1P2U1,114,0-1,Black,<=5s vs <=5s,2188
hc6hT9D2,49,1-0,White,<=5s vs 10-15s,2241
5ATGHPZu,123,1-0,White,<=5s vs 5-10s,1953
lHny7vDw,71,1-0,White,<=5s vs 15-20s,1567
7Sob3tmm,76,0-1,Black,<=5s vs 10-15s,1912
vgaiYnfu,87,1-0,White,<=5s vs 5-10s,2280
HRJodYfL,70,0-1,Black,<=5s vs 15-20s,1304
r6lyEAZd,55,0-1,White,<=5s vs <=5s,1343
vIbYOvph,80,0-1,Black,<=5s vs 10-15s,1760
CS7TVctV,75,1-0,White,<=5s vs <=5s,1648
FmTCiwVA,58,0-1,Black,<=5s vs 5-10s,1148
y32piUPr,77,1-0,White,<=5s vs 10-15s,2019
ZyNbzjhQ,61,0-1,White,<=5s vs <=5s,1900
fo5kRKo0,71,1-0,White,<=5s vs 5-10s,1677
ioSUTaUd,60,0-1,Black,<=5s vs 5-10s,1055
4M91imlS,110,1-0,Black,<=5s vs <=5s,1574
sm5PuCD6,119,1-0,White,<=5s vs <=5s,2411
DL25Kw5o,72,0-1,Black,<=5s vs 15-20s,2853
OHFgfiDh,61,1-0,White,<=5s vs 15-20s,1873
Eq7cMtpe,87,0-1,White,<=5s vs 5-10s,2152
8Q5jrNDa,60,0-1,Black,<=5s vs 15-20s,2256
W7ttumxG,79,1-0,White,<=5s vs 5-10s,2256
sUy8pGsd,110,0-1,Black,<=5s vs <=5s,2119
Z7Xo9Es3,61,1-0,White,<=5s vs <=5s,1212
TkclEqcT,47,1-0,White,<=5s vs 5-10s,1604
Hv0u45ZB,59,1-0,White,<=5s vs 15-20s,2090
BA6VNwyW,67,1-0,White,<=5s vs 5-10s,1887
FeZduJN5,51,1-0,White,<=5s vs 15-20s,1738
N5WHoYYt,59,1-0,White,<=5s vs 15-20s,1684
nBjByd2o,81,0-1,White,<=5s vs <=5s,1746
SSryMFRJ,65,1-0,White,<=5s vs 10-15s,1684
Yl3kB6dX,58,0-1,Black,<=5s vs 10-15s,2402
oUBlj6dY,70,0-1,Black,<=5s vs 10-15s,1558
2jZ16cJT,79,1-0,White,<=5s vs 10-15s,2342
9wMPw7SR,64,0-1,Black,<=5s vs <=5s,1100
m2p1Haob,55,1-0,White,<=5s vs 15-20s,1623
EQlpcHSr,109,0-1,White,<=5s vs 10-15s,1695
5JOCEIBu,65,1-0,White,<=5s vs 10-15s,2260
fzfL9IgU,48,0-1,Black,<=5s vs 15-20s,1359
fNwDj097,62,1-0,Black,<=5s vs <=5s,1103
55MxIfaN,64,0-1,Black,<=5s vs 10-15s,2025
zsAn9kM0,134,0-1,Black,<=5s vs 15-20s,2502
2dKZIHLP,123,1-0,White,<=5s vs 10-15s,1984
87SDOxSP,71,1-0,White,<=5s vs 10-15s,1840
kkuYbID1,73,1-0,White,<=5s vs 10-15s,1908
UR9zlQah,78,0-1,Black,<=5s vs 10-15s,2599
7pzrAEQI,111,1-0,White,<=5s vs 10-15s,2643
SrzNR2oV,62,0-1,Black,<=5s vs 10-15s,1832
dzkovUux,43,1-0,White,<=5s vs 10-15s,937
ijYiWuCM,73,0-1,White,<=5s vs 5-10s,2279
tG58Hsmt,123,1-0,White,<=5s vs 15-20s,1958
ZrkOCzgM,63,0-1,White,<=5s vs 5-10s,1832
7shtb2hJ,52,0-1,Black,<=5s vs <=5s,1178
FL5Q3PEA,106,0-1,Black,<=5s vs 5-10s,2457
oE8NGQcY,83,0-1,White,<=5s vs 5-10s,1703
88u8HkAr,75,1-0,White,<=5s vs 15-20s,2410
hBmQqJ1O,59,1-0,White,<=5s vs 15-20s,1819
ycWdDWs5,61,0-1,White,<=5s vs <=5s,1846
9rqUl8qy,68,0-1,Black,<=5s vs 10-15s,1684
YYpPe5sz,63,0-1,White,<=5s vs 10-15s,1397
bDG8kXq4,81,0-1,White,<=5s vs <=5s,2559
AkgruFXW,68,0-1,Black,<=5s vs 5-10s,2376
H64c8N7m,45,0-1,White,<=5s vs <=5s,1103
Xe34kvfQ,88,0-1,Black,<=5s vs 15-20s,2461
9EyIi0pB,99,1-0,White,<=5s vs 5-10s,2014
s27pVQEn,71,1-0,White,<=5s vs 10-15s,1835
3jTpYy79,52,0-1,Black,<=5s vs 10-15s,2119
Tyu1mAIK,66,0-1,Black,<=5s vs 5-10s,1705
l5wiXAMI,54,0-1,Black,<=5s vs 15-20s,1856
vGeDns0A,130,1/2-1/2,Black,<=5s vs <=5s,2425
pq4GwHiU,104,0-1,Black,<=5s vs 10-15s,2327
DaHh1Meh,54,0-1,Black,<=5s vs 15-20s,1272
tz35gCVC,64,0-1,Black,<=5s vs 10-15s,2067
gGv6J22h,105,1-0,White,<=5s vs 15-20s,1840
1JkHAPFH,84,1-0,Black,<=5s vs 5-10s,2176
RnS96hYk,71,0-1,White,<=5s vs 10-15s,2047
bEcUovUu,62,0-1,Black,<=5s vs 15-20s,1442
esKB1N4m,52,0-1,Black,<=5s vs 15-20s,1901
4QLfswBY,61,1-0,White,<=5s vs 15-20s,1094
9cNLWrIN,61,1-0,White,<=5s vs 15-20s,1987
LKn7eqAM,94,0-1,Black,<=5s vs 10-15s,2339
EOoJ14eY,107,1-0,White,<=5s vs 5-10s,2731
iMypvkd1,67,0-1,White,<=5s vs 5-10s,2769
GXgWyyoU,59,1-0,White,<=5s vs 10-15s,1590
mtS0nR2r,62,0-1,Black,<=5s vs 5-10s,1518
vNOyq1tA,57,0-1,White,<=5s vs 5-10s,1096
VK4d477D,138,1-0,Black,<=5s vs 5-10s,2518
0dRv67sQ,60,0-1,Black,<=5s vs 10-15s,1439
waU5Xhjm,104,0-1,Black,<=5s vs 10-15s,2280
BM0s3y6M,110,1-0,Black,<=5s vs <=5s,2514
6IPVgQ2k,84,0-1,Black,<=5s vs 15-20s,2530
xVsy2Ek1,45,1-0,White,<=5s vs 10-15s,1274
2EwYXUBH,68,0-1,Black,<=5s vs 15-20s,1340
FvhQDrLm,85,1/2-1/2,White,<=5s vs 5-10s,1726
l7QrT8wm,72,0-1,Black,<=5s vs <=5s,1619
Zuh2q52S,114,0-1,Black,<=5s vs 10-15s,2259
kLNHFnhR,100,0-1,Black,<=5s vs 10-15s,2542
MXo6z2rF,85,0-1,White,<=5s vs <=5s,2168
vH3PKurr,145,1/2-1/2,White,<=5s vs 5-10s,2297
iPJGqJSd,77,1-0,White,<=5s vs <=5s,2198
J5BBJ4Zf,56,1-0,Black,<=5s vs <=5s,1524
QxL36KZO,81,0-1,White,<=5s vs 5-10s,1324
QzDt7mh2,86,0-1,Black,<=5s vs 5-10s,2123
fWkToSvA,67,1-0,White,<=5s vs 5-10s,1440
rY35auMm,71,1-0,White,<=5s vs <=5s,1434
9P73VniU,61,1-0,White,<=5s vs 15-20s,2215
ltCEKzX8,71,1-0,White,<=5s vs 5-10s,1607
j1nrqXrx,61,1-0,White,<=5s vs 5-10s,1783
0RsmJ2ZV,38,0-1,Black,<=5s vs 15-20s,919
H1xcINA7,49,1-0,White,<=5s vs 10-15s,921
Wm366iYg,42,0-1,Black,<=5s vs 5-10s,1265
ZvMCi5s0,137,1/2-1/2,White,<=5s vs 15-20s,2444
D2vYh4Hf,77,1-0,White,<=5s vs 5-10s,2624
DudB6cnb,124,0-1,Black,<=5s vs 10-15s,2750
PrT6fbJg,68,0-1,Black,<=5s vs 15-20s,2008
gUPi3pXJ,106,0-1,Black,<=5s vs 15-20s,2469
fBG4IkLG,58,0-1,Black,<=5s vs <=5s,1104
L0HpUyvP,59,1-0,White,<=5s vs 10-15s,1853
hi15NUzG,62,0-1,Black,<=5s vs <=5s,1182
YKB3UO9F,74,0-1,Black,<=5s vs 15-20s,1486
vkKReCZ3,48,0-1,Black,<=5s vs 15-20s,1449
yIry0wBl,91,1-0,White,<=5s vs 15-20s,2503
n3fxBi4N,74,1-0,Black,<=5s vs 10-15s,2484
rOq8wMau,45,1-0,White,<=5s vs 15-20s,1445
XKJIr0mU,115,1-0,White,<=5s vs 15-20s,1945
54kfbUul,70,0-1,Black,<=5s vs 10-15s,2869
ZoN5tmI5,108,1/2-1/2,Black,<=5s vs <=5s,1864
wrmQpBNI,97,0-1,White,<=5s vs 5-10s,2290
QYcS28JN,90,1/2-1/2,Black,<=5s vs 15-20s,1880
Hp8IG9da,55,1-0,White,<=5s vs 5-10s,1268
50PxPbuV,123,1-0,White,<=5s vs 5-10s,2609
cEqUiemv,86,1/2-1/2,Black,<=5s vs 10-15s,2642
gtD2NQjX,61,1-0,White,<=5s vs 10-15s,2045
0pxAgq1b,61,1-0,White,<=5s vs 15-20s,2007
dSGvXYa1,105,1/2-1/2,White,<=5s vs 15-20s,1213
IbZpEc8g,69,1-0,White,<=5s vs 15-20s,1981
dD6MGPir,51,1-0,White,<=5s vs <=5s,1248
FdS5BbdO,83,1-0,White,<=5s vs 5-10s,1689
nFi5Xvjs,57,1-0,White,<=5s vs 15-20s,1469
nKj1rPmT,72,0-1,Black,<=5s vs 5-10s,1802
3aAk3m1h,59,1-0,White,<=5s vs 10-15s,1227
lwNcIZXZ,91,0-1,White,<=5s vs 10-15s,1811
r9iuYw6K,96,0-1,Black,<=5s vs 15-20s,1894
3bLFmj7X,52,0-1,Black,<=5s vs 15-20s,667
MaxDKlSF,83,0-1,White,<=5s vs <=5s,1661
Hm76tIbL,86,1-0,Black,<=5s vs <=5s,1717
HCNk17Lr,89,1-0,White,<=5s vs 10-15s,2491
bByb5TcO,93,1-0,White,<=5s vs 5-10s,1971
1phgLFmJ,39,1-0,White,<=5s vs 10-15s,860
HsTlDpBg,52,0-1,Black,<=5s vs 10-15s,1370
74VDTKH2,64,0-1,Black,<=5s vs 5-10s,1824
AoqgLo5a,87,1/2-1/2,White,<=5s vs 10-15s,1932
CPrCvBfQ,107,1-0,White,<=5s vs 10-15s,1748
jSfWNVqa,57,1-0,White,<=5s vs 10-15s,1834
nOdl19GC,119,0-1,White,<=5s vs <=5s,2877
772pYaGv,35,1-0,White,<=5s vs 10-15s,1033
ehb1yN0s,43,1-0,White,<=5s vs 15-20s,1120
VlDYG7D8,40,1-0,Black,<=5s vs <=5s,1081
DTsWdB77,49,1-0,White,<=5s vs 15-20s,1486
nE1HiDRw,83,1/2-1/2,White,<=5s vs 5-10s,2105
R65hMHFL,57,1-0,White,<=5s vs 15-20s,2309
skp5KkEj,102,0-1,Black,<=5s vs 5-10s,2808
1Itkstw4,89,1-0,White,<=5s vs 15-20s,2149
N2PkkIpn,62,0-1,Black,<=5s vs 5-10s,1978
CotiCidF,64,0-1,Black,<=5s vs 10-15s,2087
isfX8KXm,63,1-0,White,<=5s vs 10-15s,1998
BO4pm63P,97,1-0,White,<=5s vs 10-15s,1917
VhPRffI8,52,1-0,Black,<=5s vs 5-10s,1184
7wezL3lZ,65,1-0,White,<=5s vs 5-10s,2013
qoa0p2Ed,112,0-1,Black,<=5s vs 10-15s,2292
pqZedX0y,61,1-0,White,<=5s vs 10-15s,2206
z9wkF7K9,93,1/2-1/2,White,<=5s vs <=5s,1160
QauIK06F,92,0-1,Black,<=5s vs 10-15s,2125
D0K5sbn1,80,1-0,Black,<=5s vs <=5s,1504
GnqT9TWx,84,1-0,Black,<=5s vs 5-10s,1500
nE5m0viM,39,1-0,White,<=5s vs 10-15s,1148
X72vdvJB,110,0-1,Black,<=5s vs <=5s,2364
Vq2MSCKF,63,1-0,White,<=5s vs 15-20s,1520
CTepJXD9,69,1-0,White,<=5s vs 10-15s,2556
Ktkryrqu,56,0-1,Black,<=5s vs 15-20s,1376
