lichess_id,ply,result,player,time_scramble_bracket,player_elo
SjzQVEgS,51,1-0,White,<=5s vs <=5s,1595
bieDpqE2,114,1/2-1/2,Black,<=5s vs 10-15s,2129
zAgPT8os,80,0-1,Black,<=5s vs 10-15s,1578
vTVAOyyb,92,1-0,Black,<=5s vs <=5s,2442
MXQEaKGo,94,1-0,Black,<=5s vs <=5s,2405
iKERDJDs,152,1/2-1/2,Black,<=5s vs 5-10s,2485
f7zbqLDv,52,0-1,Black,<=5s vs 15-20s,1660
6NNxpSLr,39,1-0,White,<=5s vs 5-10s,1197
iTy0AUyx,118,1/2-1/2,Black,<=5s vs 15-20s,2133
4ZXz77s7,86,0-1,Black,<=5s vs <=5s,2128
hCkWHTWj,50,0-1,Black,<=5s vs 10-15s,945
eGlWOiLh,60,0-1,Black,<=5s vs 5-10s,1817
TxCXFQZu,79,1-0,White,<=5s vs 5-10s,1875
2xLkFpvm,42,0-1,Black,<=5s vs 5-10s,964
Ose1rHoG,133,1/2-1/2,White,<=5s vs 5-10s,1259
LJTwNLMO,55,1-0,White,<=5s vs 5-10s,2163
UOTIWhwK,55,1-0,White,<=5s vs 15-20s,2085
ack3jIYx,48,0-1,Black,<=5s vs 15-20s,1483
TUoA9fAI,92,0-1,Black,<=5s vs 15-20s,2634
v81EctYP,80,0-1,Black,<=5s vs <=5s,1749
1sf0sou7,94,0-1,Black,<=5s vs 10-15s,2014
8KzHXzZz,109,0-1,White,<=5s vs <=5s,2425
T6bQXOga,95,0-1,White,<=5s vs 5-10s,2024
QoLlcHxO,114,1/2-1/2,Black,<=5s vs 15-20s,2326
TGn7FZJs,67,1-0,White,<=5s vs <=5s,1700
vpy72FDH,73,1-0,White,<=5s vs 15-20s,2370
1YyjfdVs,61,0-1,White,<=5s vs 5-10s,1531
gnvMETWt,76,0-1,Black,<=5s vs <=5s,1531
ACYPw6Wo,57,1-0,White,<=5s vs 15-20s,1919
2YEt7ZA8,85,1-0,White,<=5s vs 10-15s,1292
mvp2mLLB,57,1-0,White,<=5s vs 5-10s,1589
o2kSm3JQ,64,0-1,Black,<=5s vs 5-10s,1847
fJCWMQbR,70,0-1,Black,<=5s vs 5-10s,1346
F5jNZ4a9,59,1-0,White,<=5s vs 10-15s,1144
aDSU10F3,74,0-1,Black,<=5s vs 10-15s,1597
vsImi82q,78,0-1,Black,<=5s vs <=5s,1920
GDqZBdkr,50,0-1,Black,<=5s vs 15-20s,1680
z3bLdauZ,50,0-1,Black,<=5s vs 15-20s,2361
B8BKAAB0,65,1-0,White,<=5s vs 5-10s,1501
xhSa34cy,71,1-0,White,<=5s vs 10-15s,1903
CRRu54Ua,106,0-1,Black,<=5s vs 15-20s,1017
2OGXN6si,88,0-1,Black,<=5s vs <=5s,1904
2Hj4ynDk,75,1-0,White,<=5s vs 15-20s,2106
tVn03x80,73,1-0,White,<=5s vs 10-15s,1733
Qmt6VeCF,77,1-0,White,<=5s vs 5-10s,1762
GhuhYmJG,81,1-0,White,<=5s vs 15-20s,1809
kUBazy66,91,1-0,White,<=5s vs 5-10s,1788
4waZPNbz,64,0-1,Black,<=5s vs 5-10s,1548
Kq3oXWCn,67,1-0,White,<=5s vs 10-15s,1805
NxyO9oVf,56,1-0,Black,<=5s vs <=5s,1337
Q3BCUjYo,92,0-1,Black,<=5s vs 15-20s,2241
cKqjcK5I,80,1-0,Black,<=5s vs <=5s,1766
85ZzU1HV,100,0-1,Black,<=5s vs 5-10s,2947
29ue6Faa,93,1-0,White,<=5s vs <=5s,2449
D0Ozrslk,58,0-1,Black,<=5s vs 5-10s,891
WuQy4PXa,44,1-0,Black,<=5s vs <=5s,840
5Ma6oq6o,103,0-1,White,<=5s vs 5-10s,2117
BIudgtlL,90,0-1,Black,<=5s vs 5-10s,1417
P4qxbvbc,40,0-1,Black,<=5s vs <=5s,832
CjFgFt3t,40,0-1,Black,<=5s vs 5-10s,1276
9EIrc7b0,59,1-0,White,<=5s vs 10-15s,2210
yvSkLnkg,96,1/2-1/2,Black,<=5s vs 10-15s,2107
8MTPcNOO,76,0-1,Black,<=5s vs 5-10s,2038
eBCOEFI6,70,0-1,Black,<=5s vs 15-20s,1966
YjYpVkCw,80,1/2-1/2,Black,<=5s vs 15-20s,2327
9nHqF3ju,65,1-0,White,<=5s vs 5-10s,2618
pmADSrfU,78,0-1,Black,<=5s vs <=5s,1119
95md1cwa,89,1-0,White,<=5s vs 10-15s,1739
TLj0N9Ud,79,1-0,White,<=5s vs 5-10s,1806
460FcQjj,106,1-0,Black,<=5s vs 15-20s,2183
3Keh7qf5,68,0-1,Black,<=5s vs 10-15s,1775
2cUIZRm2,89,1-0,White,<=5s vs <=5s,2292
hvIQeTIE,96,0-1,Black,<=5s vs 10-15s,2536
IG1LHKAK,86,0-1,Black,<=5s vs 10-15s,2663
2LU4Lile,59,1-0,White,<=5s vs 15-20s,1519
2IoFF51Z,63,1-0,White,<=5s vs 15-20s,1211
EcURVCNt,48,0-1,Black,<=5s vs 10-15s,1247
CkfSPLAv,56,0-1,Black,<=5s vs 15-20s,1857
QsVi1GkB,81,1-0,White,<=5s vs 10-15s,2101
A5pPLVdx,64,1-0,Black,<=5s vs <=5s,2280
t8nPEXl4,60,0-1,Black,<=5s vs 10-15s,1453
ATV6MCmD,88,0-1,Black,<=5s vs 5-10s,2119
wibI7w6V,38,0-1,Black,<=5s vs 10-15s,931
mTj6R8kq,69,1-0,White,<=5s vs 15-20s,1763
ccCzWUJm,96,0-1,Black,<=5s vs 15-20s,2421
FlpClL4a,52,0-1,Black,<=5s vs 5-10s,1498
XL8OcrRW,70,0-1,Black,<=5s vs 5-10s,1982
0G5LPGy6,52,0-1,Black,<=5s vs 5-10s,1616
xjy5NDrS,84,0-1,Black,<=5s vs 5-10s,1805
2qvN3414,93,1-0,White,<=5s vs <=5s,2327
hCTONjZF,93,1/2-1/2,White,<=5s vs 10-15s,2180
hDL7Prkk,71,1-0,White,<=5s vs 5-10s,1580
cdV5TFcB,112,0-1,Black,<=5s vs 5-10s,1842
AnnwzxjX,82,1-0,Black,<=5s vs <=5s,2236
MROb5E5s,97,1/2-1/2,White,<=5s vs 5-10s,1654
M2OdRngq,66,0-1,Black,<=5s vs 5-10s,1838
7xkAU7BO,58,0-1,Black,<=5s vs 15-20s,2408
Fa8sdx5P,75,1-0,White,<=5s vs 5-10s,1793
SWql09zn,48,0-1,Black,<=5s vs 10-15s,1402
8V0mEmUG,57,1-0,White,<=5s vs 10-15s,1064
UkTIlKA5,42,0-1,Black,<=5s vs 5-10s,962
a5qYVP32,71,1-0,White,<=5s vs <=5s,1602
TluHipJL,57,1-0,White,<=5s vs 10-15s,1227
6sz1erdT,52,0-1,Black,<=5s vs 10-15s,2111
AyqvUcJy,51,1-0,White,<=5s vs 15-20s,1939
R3gvvQv8,43,1-0,White,<=5s vs 10-15s,1023
ChAuEeef,61,1-0,White,<=5s vs 10-15s,2097
c2yEBxLq,75,1-0,White,<=5s vs <=5s,2167
wCSawne9,77,1-0,White,<=5s vs 5-10s,1288
x1h85k5x,131,1-0,White,<=5s vs 15-20s,1059
1UmcoQV2,99,1-0,White,<=5s vs 5-10s,2406
KYe6BXoI,80,0-1,Black,<=5s vs 10-15s,1949
58GHSsoa,67,1-0,White,<=5s vs 15-20s,1924
XbH8iOxC,50,0-1,Black,<=5s vs 10-15s,1179
ZeFRJmc5,102,0-1,Black,<=5s vs 5-10s,1950
HWKiU10p,61,1-0,White,<=5s vs 10-15s,2223
PrTM4a4X,48,0-1,Black,<=5s vs 15-20s,1037
lPdvxbXa,61,0-1,White,<=5s vs <=5s,1163
LDTTO8Td,42,0-1,Black,<=5s vs 15-20s,1336
hDfKIyhn,55,1-0,White,<=5s vs 10-15s,1492
r8jDukUV,71,1-0,White,<=5s vs 15-20s,1807
SMtSbM7n,77,1-0,White,<=5s vs 5-10s,1727
LLsKPdgy,53,1-0,White,<=5s vs 5-10s,1086
WhgN296B,39,1-0,White,<=5s vs 15-20s,1227
anAtBpZ5,94,0-1,Black,<=5s vs 10-15s,1665
bH032Qc5,77,1-0,White,<=5s vs 5-10s,2288
uzx0IhNC,59,1-0,White,<=5s vs 15-20s,1895
PdPBavjY,57,1-0,White,<=5s vs 5-10s,2494
ryHJ6ZcL,83,1-0,White,<=5s vs 15-20s,2203
pC5wJVcT,76,0-1,Black,<=5s vs 15-20s,2225
glR8sQkU,120,0-1,Black,<=5s vs 10-15s,2142
dOwQF5vs,90,1-0,Black,<=5s vs 10-15s,1571
DvTwzewf,78,0-1,Black,<=5s vs 10-15s,1786
pOJn9Iq0,119,1/2-1/2,White,<=5s vs 10-15s,2394
4Ok8T6bw,95,1-0,White,<=5s vs 10-15s,1926
A6mu38ag,103,1-0,White,<=5s vs 15-20s,1844
k9MP9i2z,89,1-0,White,<=5s vs 10-15s,1740
fk83eBqH,80,0-1,Black,<=5s vs 5-10s,1825
R6xMeD6Q,89,0-1,White,<=5s vs 5-10s,2609
VVUPbii0,87,1-0,White,<=5s vs <=5s,1515
uW3Zjk7w,88,0-1,Black,<=5s vs <=5s,2128
jZ2wNOCk,66,0-1,Black,<=5s vs 15-20s,1646
Vb7MFhVz,48,0-1,Black,<=5s vs 15-20s,1006
KznSE4wp,40,0-1,Black,<=5s vs 15-20s,1130
DTOXgHc4,58,0-1,Black,<=5s vs 10-15s,1962
HaC5fn0D,42,0-1,Black,<=5s vs 10-15s,1286
PK06wdfw,74,0-1,Black,<=5s vs 15-20s,1908
fmhufwZh,79,0-1,White,<=5s vs 10-15s,1751
U5yT0HDQ,60,0-1,Black,<=5s vs 10-15s,1646
CFuz8DOa,60,1-0,Black,<=5s vs <=5s,1554
Esrp5KEg,75,1-0,White,<=5s vs 5-10s,1669
YWmaDOAm,125,1-0,White,<=5s vs 5-10s,2298
8Ha9v4vk,51,1-0,White,<=5s vs 15-20s,1422
Y0cU624x,112,0-1,Black,<=5s vs 5-10s,2408
eUeoThph,105,1-0,White,<=5s vs 15-20s,2085
EJQqv9nM,123,1-0,White,<=5s vs 15-20s,2423
VOTIW9ii,123,1/2-1/2,White,<=5s vs 15-20s,1974
QQDWkntE,56,0-1,Black,<=5s vs 5-10s,2210
CLFDSj3O,92,0-1,Black,<=5s vs 10-15s,1900
InteOTzn,62,1-0,Black,<=5s vs 15-20s,1711
5YwoZbw3,62,1/2-1/2,Black,<=5s vs 5-10s,2118
5tc7CSfu,77,1-0,White,<=5s vs 5-10s,1937
nYrj4G1J,72,0-1,Black,<=5s vs 10-15s,1180
Zn21FFKY,55,1-0,White,<=5s vs <=5s,1414
JJ7CbFNo,79,1-0,White,<=5s vs 15-20s,2094
oaRnzf4y,101,1-0,White,<=5s vs 10-15s,2517
uRPmxDjb,98,0-1,Black,<=5s vs <=5s,2644
tdkPU18r,64,0-1,Black,<=5s vs 15-20s,1677
mYXJbcyr,72,0-1,Black,<=5s vs 10-15s,2681
Qbi1dJiX,51,1-0,White,<=5s vs 10-15s,1244
azrFRh0o,52,0-1,Black,<=5s vs 15-20s,1337
mJpjXFfv,50,0-1,Black,<=5s vs 15-20s,1004
IXom24cx,49,0-1,White,<=5s vs 5-10s,1515
aQoXt2DJ,34,0-1,Black,<=5s vs 10-15s,865
6QHnAJuO,49,1-0,White,<=5s vs 5-10s,1270
RM0CNFls,81,1-0,White,<=5s vs <=5s,2346
PQG648cp,53,1-0,White,<=5s vs 5-10s,1552
3yezkuXs,34,0-1,Black,<=5s vs 5-10s,683
3gKiRmk4,73,1-0,White,<=5s vs 5-10s,2229
JQM5tqah,78,0-1,Black,<=5s vs 5-10s,2248
nP8ZoJPz,58,0-1,Black,<=5s vs 5-10s,1681
iRhJs6k5,69,1-0,White,<=5s vs 15-20s,2466
TGU7Mn4T,80,0-1,Black,<=5s vs 10-15s,1232
kkqmSH66,40,0-1,Black,<=5s vs 10-15s,1122
NtNrttp4,45,1-0,White,<=5s vs 5-10s,896
AYJgZheO,59,1-0,White,<=5s vs 10-15s,1209
PGPB8lyh,85,0-1,White,<=5s vs 10-15s,2373
5Pz0kEXs,99,1-0,White,<=5s vs 10-15s,2421
y7o8lot3,63,1-0,White,<=5s vs 15-20s,1356
OdBpxRpP,117,1-0,White,<=5s vs 15-20s,2723
WdQycs3M,63,1-0,White,<=5s vs 10-15s,2190
3mA1BAWa,67,0-1,White,<=5s vs <=5s,1881
NCR9PE8O,74,0-1,Black,<=5s vs 5-10s,1120
PVPPdVms,77,1-0,White,<=5s vs 10-15s,2473
nUkFK4Fc,77,1-0,White,<=5s vs 10-15s,1614
5o0QSdXZ,110,0-1,Black,<=5s vs 5-10s,2295
IQpVQRBA,72,1-0,Black,<=5s vs <=5s,2227
05ugbw5u,52,1-0,Black,<=5s vs 5-10s,1902
LX6xkSWq,90,0-1,Black,<=5s vs 5-10s,2206
EYCnkuvn,78,0-1,Black,<=5s vs 10-15s,1458
O5ool8LS,95,0-1,White,<=5s vs <=5s,2275
26DI9e4K,60,0-1,Black,<=5s vs 5-10s,1789
Kbgmi3De,34,0-1,Black,<=5s vs 15-20s,732
hjB5vQZX,47,1-0,White,<=5s vs 15-20s,1204
GFI0PHNz,71,0-1,White,<=5s vs 5-10s,1891
nhGnfGG3,69,1-0,White,<=5s vs <=5s,1314
DwMI1UTj,130,0-1,Black,<=5s vs <=5s,2235
hshVbiLs,52,0-1,Black,<=5s vs <=5s,1362
XNF1IZ2k,86,1-0,Black,<=5s vs <=5s,2237
rQfC3Q9n,66,0-1,Black,<=5s vs <=5s,1237
eXaa7M8Y,62,0-1,Black,<=5s vs 5-10s,2070
XTcHDRpz,63,1-0,White,<=5s vs 5-10s,2556
RggXzRzJ,89,1-0,White,<=5s vs 10-15s,2192
ehzMuFDQ,60,0-1,Black,<=5s vs 5-10s,1546
tmjqg96o,80,0-1,Black,<=5s vs <=5s,2245
B3keuaoO,57,1-0,White,<=5s vs 10-15s,1783
93SMmB59,61,1-0,White,<=5s vs 10-15s,1697
1X7w6GGJ,138,0-1,Black,<=5s vs <=5s,1900
2QouPR16,54,0-1,Black,<=5s vs 15-20s,1995
pmJs7HTr,87,0-1,White,<=5s vs 5-10s,2360
lHIqKS2n,60,0-1,Black,<=5s vs <=5s,1543
Lqt4y4lu,34,0-1,Black,<=5s vs 10-15s,1037
vjOzNqOn,128,0-1,Black,<=5s vs 15-20s,2509
1BSVckw6,54,0-1,Black,<=5s vs 15-20s,1740
96EoAjHv,105,1-0,White,<=5s vs 5-10s,2155
EVOBnkmS,96,0-1,Black,<=5s vs 10-15s,1909
OyJYEJqN,116,1-0,Black,<=5s vs 5-10s,2136
ViRKN3sJ,122,1-0,Black,<=5s vs <=5s,2251
gAXfQAeU,63,1-0,White,<=5s vs 5-10s,1829
efeg0aEh,74,1/2-1/2,Black,<=5s vs 15-20s,2485
6qDReTg3,52,0-1,Black,<=5s vs 5-10s,968
cxxW3r9q,72,0-1,Black,<=5s vs 5-10s,1710
o9zkMGge,66,0-1,Black,<=5s vs 10-15s,1776
4rqueGtu,96,1/2-1/2,Black,<=5s vs 5-10s,2618
fu8rgO6x,83,1-0,White,<=5s vs 10-15s,688
xns4c1Ho,52,0-1,Black,<=5s vs 5-10s,1205
cqkBcSLB,50,0-1,Black,<=5s vs 10-15s,1667
RxUg677e,56,0-1,Black,<=5s vs 5-10s,1280
L47WfnCz,71,1-0,White,<=5s vs 5-10s,1273
96JnaWwm,63,0-1,White,<=5s vs 5-10s,1769
j8PNFEEi,72,0-1,Black,<=5s vs 5-10s,2022
4IigzXC9,119,1-0,White,<=5s vs 10-15s,2111
wGaAJhNl,94,0-1,Black,<=5s vs 15-20s,2433
VEJT8AqO,52,0-1,Black,<=5s vs <=5s,1391
dmTqBvTN,29,1-0,White,<=5s vs 5-10s,880
VAlXlgwc,67,1-0,White,<=5s vs 15-20s,2582
Ll3yHv2M,81,0-1,White,<=5s vs 10-15s,2095
V6gqhUSR,67,1-0,White,<=5s vs 10-15s,2174
vrhalnd0,74,0-1,Black,<=5s vs 10-15s,2294
KcBFCGIK,75,1-0,White,<=5s vs 5-10s,1631
8UuVNDSI,67,1-0,White,<=5s vs 5-10s,2205
HP3woarm,63,1-0,White,<=5s vs 10-15s,1905
aMToDmoT,41,1-0,White,<=5s vs 5-10s,956
8lhn9rLK,42,0-1,Black,<=5s vs 10-15s,1629
B4Nae6Dh,88,0-1,Black,<=5s vs <=5s,2171
bA6ECGuj,70,1-0,Black,<=5s vs 5-10s,2023
x5LQdPCB,67,1-0,White,<=5s vs 15-20s,2025
PT5C2mzs,77,1-0,White,<=5s vs 5-10s,1931
oTFjlcQ1,60,0-1,Black,<=5s vs 15-20s,1249
GPYiPQGv,54,0-1,Black,<=5s vs 15-20s,1837
VtJoKZ0B,54,0-1,Black,<=5s vs 10-15s,1809
PPjhpKUC,66,0-1,Black,<=5s vs <=5s,1572
iEcUYxdE,85,1-0,White,<=5s vs 10-15s,2237
FIDyCs7c,48,0-1,Black,<=5s vs 5-10s,1106
K6o6gub1,64,0-1,Black,<=5s vs 10-15s,1523
JbiqtISX,53,1-0,White,<=5s vs 15-20s,1324
MTBlyALo,123,1/2-1/2,White,<=5s vs <=5s,1646
uRENJR3f,71,0-1,White,<=5s vs 10-15s,1980
fsxrpl2p,65,1-0,White,<=5s vs 10-15s,1726
sU2bNH7p,78,0-1,Black,<=5s vs 10-15s,1723
354rXqtI,53,1-0,White,<=5s vs 10-15s,1861
hlY6bAI6,54,1/2-1/2,Black,<=5s vs 15-20s,1310
9rLTI89i,56,0-1,Black,<=5s vs 15-20s,2036
3Pu9Kptr,68,0-1,Black,<=5s vs 5-10s,1791
9V6npTIA,72,0-1,Black,<=5s vs 5-10s,2589
Fc7hcD4t,70,0-1,Black,<=5s vs 10-15s,1645
bMtMRVFg,32,0-1,Black,<=5s vs 15-20s,945
vM9jt1sM,59,1-0,White,<=5s vs 15-20s,1061
bY6THbiq,71,1-0,White,<=5s vs 10-15s,1592
BItqlK05,118,0-1,Black,<=5s vs 15-20s,1491
1Wc56DPi,46,0-1,Black,<=5s vs 10-15s,1302
uPUDF1oS,72,0-1,Black,<=5s vs 15-20s,2295
PgIpkWFC,62,0-1,Black,<=5s vs 5-10s,2509
BmubnGEm,60,0-1,Black,<=5s vs 5-10s,1321
8Dk7IrNi,73,1-0,White,<=5s vs 10-15s,2057
7zaq1Upk,62,0-1,Black,<=5s vs 5-10s,2095
AH9EFPPQ,102,0-1,Black,<=5s vs 5-10s,1990
FEinnaDl,59,1-0,White,<=5s vs 15-20s,974
vopFSWrm,69,1-0,White,<=5s vs 15-20s,1443
L0OCs1aE,51,1-0,White,<=5s vs 5-10s,1509
VlV1551i,49,1-0,White,<=5s vs 15-20s,1833
MMetPu7d,95,1/2-1/2,White,<=5s vs 15-20s,2364
IzUgjMsD,43,1-0,White,<=5s vs 5-10s,1020
5ikQVJdf,77,1/2-1/2,White,<=5s vs 10-15s,1950
4yyEll1K,70,0-1,Black,<=5s vs 15-20s,2457
91Ila2Z6,107,1-0,White,<=5s vs 10-15s,2372
UNuPHt9j,79,1-0,White,<=5s vs 5-10s,1740
OxzgYv12,65,0-1,White,<=5s vs 5-10s,2256
EIbYrN1R,66,1/2-1/2,Black,<=5s vs <=5s,1308
2aLWoCw2,88,0-1,Black,<=5s vs 5-10s,2336
DziW7wet,82,1-0,Black,<=5s vs 5-10s,1933
uB0Zgfwo,63,1-0,White,<=5s vs 10-15s,2029
WCkdnTvJ,43,1-0,White,<=5s vs 15-20s,977
Yj38n6hu,99,1/2-1/2,White,<=5s vs 10-15s,2483
BXAP4mjZ,52,0-1,Black,<=5s vs 15-20s,1574
OzkEQcoT,54,0-1,Black,<=5s vs 5-10s,1376
vzovx3D1,47,1-0,White,<=5s vs 5-10s,1989
l5nOpBiT,64,0-1,Black,<=5s vs 5-10s,1671
q0KEgTXl,54,0-1,Black,<=5s vs 10-15s,1614
qniZt1sr,108,1/2-1/2,Black,<=5s vs <=5s,2369
18xxk95w,99,1-0,White,<=5s vs 5-10s,2267
RzDbYnIa,49,0-1,White,<=5s vs 5-10s,1014
c2UUGnSy,110,1/2-1/2,Black,<=5s vs 5-10s,2198
GLcB6TWX,80,1-0,Black,<=5s vs <=5s,1757
B7MYPmlX,62,0-1,Black,<=5s vs 15-20s,1256
KnJHIK5e,69,1-0,White,<=5s vs 5-10s,1986
R8KlVhd7,76,0-1,Black,<=5s vs 5-10s,1813
DwSTVx8G,52,0-1,Black,<=5s vs 15-20s,1389
VA6D2cNq,113,1-0,White,<=5s vs 5-10s,1774
vumJbRwD,70,1-0,Black,<=5s vs <=5s,1700
IGXNQmr7,71,0-1,White,<=5s vs 10-15s,1803
EY04jWba,89,0-1,White,<=5s vs 10-15s,2551
hSMUnGGl,59,1-0,White,<=5s vs 15-20s,1287
0AJFxwGs,46,0-1,Black,<=5s vs 5-10s,940
5529lLXe,56,0-1,Black,<=5s vs <=5s,1165
lwYW2BJy,52,0-1,Black,<=5s vs 10-15s,2042
l7t7aVmm,58,0-1,Black,<=5s vs 5-10s,1831
HwkKO2cs,92,1-0,Black,<=5s vs <=5s,1897
1KD6BR6z,64,0-1,Black,<=5s vs 15-20s,1209
CFaqJY3r,73,1-0,White,<=5s vs 15-20s,2694
hw35w2lD,82,0-1,Black,<=5s vs 15-20s,1446
focVXnol,74,0-1,Black,<=5s vs 15-20s,1599
vmc934Eg,86,0-1,Black,<=5s vs 5-10s,1499
kcnHh10W,51,1-0,White,<=5s vs 10-15s,1420
QAvD5LZ4,85,0-1,White,<=5s vs 5-10s,2746
8dHYHNTW,82,0-1,Black,<=5s vs 10-15s,2227
foeUatgE,110,0-1,Black,<=5s vs 5-10s,2837
wiPPk32c,86,0-1,Black,<=5s vs 10-15s,2043
JgbaKCmL,70,1-0,Black,<=5s vs 5-10s,1015
Im7fTpvq,89,1-0,White,<=5s vs 5-10s,2347
L2DGM6q7,64,0-1,Black,<=5s vs 10-15s,1856
nmtMxv7D,78,0-1,Black,<=5s vs 15-20s,2076
hypK0AJb,107,1-0,White,<=5s vs 15-20s,2581
HgRLUwVk,106,1-0,Black,<=5s vs <=5s,2432
UCS7vaVC,71,0-1,White,<=5s vs 5-10s,1617
28vseVKO,110,0-1,Black,<=5s vs 15-20s,2171
MDgYpknx,54,1-0,Black,<=5s vs 10-15s,1731
S12aHf3Q,74,0-1,Black,<=5s vs 5-10s,1681
n2ypIuNQ,46,0-1,Black,<=5s vs 15-20s,926
GwMCzdVX,33,1-0,White,<=5s vs 15-20s,1483
hxkvHZrP,89,1-0,White,<=5s vs <=5s,1872
V6SxAujk,91,1-0,White,<=5s vs 10-15s,2380
iD12wd2U,81,1-0,White,<=5s vs 5-10s,2001
rr41dKoK,51,1-0,White,<=5s vs 15-20s,974
KHIk9Jrf,64,0-1,Black,<=5s vs 5-10s,1843
7o6MvL5a,69,1-0,White,<=5s vs 5-10s,1453
WY2ARmvm,57,1-0,White,<=5s vs 10-15s,1868
4BMLvhe6,82,0-1,Black,<=5s vs 5-10s,2887
FhbDHMCM,83,1-0,White,<=5s vs <=5s,2835
tcwIz15A,98,0-1,Black,<=5s vs 10-15s,1826
Pp6Q59Y8,128,1/2-1/2,Black,<=5s vs 5-10s,2615
PuqIADTS,56,0-1,Black,<=5s vs 10-15s,1479
UL4Jlg5D,118,1-0,Black,<=5s vs <=5s,1819
QwkkaGv0,114,1-0,Black,<=5s vs <=5s,2063
nilFCsIy,31,1-0,White,<=5s vs 15-20s,1129
D6rQ2b4Z,131,1/2-1/2,White,<=5s vs 15-20s,1976
Ebi5E0A2,49,1-0,White,<=5s vs 15-20s,1289
WebkFISS,70,0-1,Black,<=5s vs 15-20s,2073
Qwr8oVC7,39,1-0,White,<=5s vs 15-20s,843
5hrz6t9G,79,0-1,White,<=5s vs 5-10s,2029
zdaLYSlF,54,0-1,Black,<=5s vs 10-15s,1508
DfBNCe1K,87,0-1,White,<=5s vs 5-10s,1981
0bN5JdOs,64,0-1,Black,<=5s vs 10-15s,2211
2UI5m6Rm,49,1-0,White,<=5s vs 15-20s,1228
3ToyWZDT,72,0-1,Black,<=5s vs 5-10s,2102
ZLHh1wqR,81,1-0,White,<=5s vs 5-10s,1421
W5XnMSyg,56,0-1,Black,<=5s vs <=5s,1355
xoiHeTzF,104,0-1,Black,<=5s vs 15-20s,1946
Uvaf5zm8,54,1-0,Black,<=5s vs 5-10s,1977
3Fok98sJ,63,1-0,White,<=5s vs 10-15s,1460
XjqGCq6P,70,1/2-1/2,Black,<=5s vs <=5s,1445
90JiUrBJ,65,0-1,White,<=5s vs <=5s,2111
Msk6p3Kj,125,1/2-1/2,White,<=5s vs 5-10s,2524
YtfZhJB5,78,1/2-1/2,Black,<=5s vs <=5s,1881
MUfg3mTE,70,1-0,Black,<=5s vs 5-10s,2344
EPwb6oYz,82,1-0,Black,<=5s vs <=5s,2316
NiNGsfTp,55,0-1,White,<=5s vs 10-15s,1613
5voxmuWC,78,1-0,Black,<=5s vs <=5s,1705
T5a9XoyR,72,0-1,Black,<=5s vs 5-10s,1878
ceHYm8eh,74,0-1,Black,<=5s vs <=5s,2080
4S4VbhFe,97,1-0,White,<=5s vs 10-15s,2020
ARwAREFd,92,0-1,Black,<=5s vs 15-20s,2122
nYQbe7In,67,1-0,White,<=5s vs 15-20s,1662
sl9rR5cv,67,1-0,White,<=5s vs 15-20s,1527
VOHzT5VY,102,0-1,Black,<=5s vs 10-15s,2267
VIS3CYSI,67,0-1,White,<=5s vs <=5s,2567
0wBpXyxY,88,0-1,Black,<=5s vs 10-15s,2176
bzl7JtI2,69,0-1,White,<=5s vs 5-10s,1875
d2V4ogAk,93,1/2-1/2,White,<=5s vs 5-10s,1600
H3ZYzzZt,59,1-0,White,<=5s vs 10-15s,1604
r5Yo7Is7,56,0-1,Black,<=5s vs <=5s,1360
EoyKPkFm,77,1/2-1/2,White,<=5s vs 15-20s,1818
kQXTv9lR,81,1-0,White,<=5s vs 15-20s,2419
3G1l5Hop,51,0-1,White,<=5s vs 5-10s,1304
Bmhgi5ME,48,0-1,Black,<=5s vs 5-10s,1698
uev2mSrp,56,0-1,Black,<=5s vs 5-10s,1256
9eEGWEAJ,99,0-1,White,<=5s vs <=5s,1967
07CQ0cs9,63,1-0,White,<=5s vs 15-20s,1716
GRNF04L0,61,1-0,White,<=5s vs 10-15s,2297
K2pxTH3W,81,1-0,White,<=5s vs 5-10s,1864
xiqFWIb7,142,1/2-1/2,Black,<=5s vs 15-20s,2431
WGGwlwNQ,57,1-0,White,<=5s vs 5-10s,1790
0AbOlV5X,66,0-1,Black,<=5s vs 15-20s,1512
ontPpwEH,107,0-1,White,<=5s vs <=5s,2598
nddtUB0g,58,0-1,Black,<=5s vs 15-20s,2464
TS2CEtLw,94,1/2-1/2,Black,<=5s vs <=5s,2056
QCmxwpSj,68,0-1,Black,<=5s vs 15-20s,2015
MgVYtmK7,70,0-1,Black,<=5s vs 10-15s,2117
da5hKFup,62,1-0,Black,<=5s vs <=5s,853
6cFSkz48,86,0-1,Black,<=5s vs <=5s,1924
S1QvcH10,54,1-0,Black,<=5s vs 10-15s,1005
0S3VAUDW,91,1-0,White,<=5s vs 5-10s,1709
c3xOfzgt,89,0-1,White,<=5s vs 10-15s,2391
zsPRvogi,65,1-0,White,<=5s vs 15-20s,2136
13sf1hQD,49,1-0,White,<=5s vs 15-20s,2074
yfMdB8iI,129,1-0,White,<=5s vs <=5s,2898
BdECSBn5,72,0-1,Black,<=5s vs 10-15s,2025
LrTMjE89,66,0-1,Black,<=5s vs 10-15s,1182
poDqTRrz,50,0-1,Black,<=5s vs 10-15s,1302
KzrNN1O6,102,0-1,Black,<=5s vs 10-15s,2071
nEPmgx2T,73,1-0,White,<=5s vs 10-15s,1704
